State,County,County_FIPSCode,OpioidDispenseRateper100,Year
CO,MESA,8077,71.4,2017
CO,MOFFAT,8081,96.2,2017
CO,MONTEZUMA,8083,76.1,2017
CO,MONTROSE,8085,75.8,2017
CO,MORGAN,8087,59.2,2017
CO,OTERO,8089,97.6,2017
CO,OURAY,8091,28.1,2017
CO,PITKIN,8097,21.9,2017
CO,PROWERS,8099,72.0,2017
CO,PUEBLO,8101,96.9,2017
CO,RIO BLANCO,8103,27.3,2017
CO,RIO GRANDE,8105,73.3,2017
CO,ROUTT,8107,47.2,2017
CO,SAN MIGUEL,8113,29.1,2017
CO,SEDGWICK,8115,0.5,2017
CO,SUMMIT,8117,51.5,2017
CO,TELLER,8119,89.9,2017
CO,WELD,8123,49.4,2017
CO,YUMA,8125,60.6,2017
CT,FAIRFIELD,9001,37.7,2017
CT,HARTFORD,9003,49.4,2017
CT,LITCHFIELD,9005,52.9,2017
CT,MIDDLESEX,9007,55.6,2017
CT,NEW HAVEN,9009,54.7,2017
CT,NEW LONDON,9011,55.8,2017
CT,TOLLAND,9013,42.2,2017
CT,WINDHAM,9015,61.6,2017
DC,DISTRICT OF COLUMBIA,11001,28.4,2017
DE,KENT,10001,64.0,2017
DE,NEW CASTLE,10003,65.3,2017
DE,SUSSEX,10005,80.3,2017
FL,ALACHUA,12001,65.4,2017
FL,BAKER,12003,105.7,2017
FL,BAY,12005,113.4,2017
FL,BRADFORD,12007,84.8,2017
FL,BREVARD,12009,84.7,2017
FL,BROWARD,12011,46.1,2017
FL,CALHOUN,12013,67.5,2017
FL,CHARLOTTE,12015,75.1,2017
FL,CITRUS,12017,103.2,2017
FL,CLAY,12019,80.5,2017
FL,COLLIER,12021,51.7,2017
FL,COLUMBIA,12023,111.6,2017
FL,DE SOTO,12027,56.3,2017
FL,DIXIE,12029,42.6,2017
FL,DUVAL,12031,83.0,2017
FL,ESCAMBIA,12033,103.0,2017
FL,FLAGLER,12035,74.9,2017
FL,FRANKLIN,12037,70.0,2017
FL,GADSDEN,12039,53.2,2017
FL,GILCHRIST,12041,42.9,2017
FL,GLADES,12043,3.7,2017
FL,GULF,12045,90.8,2017
FL,HAMILTON,12047,30.0,2017
FL,HARDEE,12049,34.4,2017
FL,HENDRY,12051,64.0,2017
FL,HERNANDO,12053,103.7,2017
FL,HIGHLANDS,12055,73.5,2017
FL,HILLSBOROUGH,12057,60.4,2017
FL,HOLMES,12059,77.6,2017
FL,INDIAN RIVER,12061,90.8,2017
FL,JACKSON,12063,103.9,2017
FL,JEFFERSON,12065,47.3,2017
FL,LAFAYETTE,12067,49.8,2017
FL,LAKE,12069,75.0,2017
FL,LEE,12071,61.7,2017
FL,LEON,12073,65.9,2017
FL,LEVY,12075,98.2,2017
FL,LIBERTY,12077,39.5,2017
FL,MADISON,12079,75.8,2017
FL,MANATEE,12081,70.9,2017
FL,MARION,12083,85.4,2017
FL,MARTIN,12085,71.3,2017
FL,MIAMI-DADE,12086,28.1,2017
FL,MONROE,12087,74.7,2017
FL,NASSAU,12089,103.6,2017
FL,OKALOOSA,12091,77.8,2017
FL,OKEECHOBEE,12093,95.3,2017
FL,ORANGE,12095,41.3,2017
FL,OSCEOLA,12097,46.5,2017
FL,PALM BEACH,12099,54.0,2017
FL,PASCO,12101,81.0,2017
FL,PINELLAS,12103,74.7,2017
FL,POLK,12105,68.1,2017
FL,PUTNAM,12107,102.2,2017
FL,SAINT JOHNS,12109,60.9,2017
FL,SAINT LUCIE,12111,61.7,2017
FL,SANTA ROSA,12113,90.7,2017
FL,SARASOTA,12115,73.4,2017
FL,SEMINOLE,12117,52.9,2017
FL,SUMTER,12119,69.3,2017
FL,SUWANNEE,12121,80.4,2017
FL,TAYLOR,12123,113.0,2017
FL,UNION,12125,52.3,2017
FL,VOLUSIA,12127,73.7,2017
FL,WAKULLA,12129,78.5,2017
FL,WALTON,12131,84.5,2017
FL,WASHINGTON,12133,121.1,2017
GA,APPLING,13001,115.1,2017
GA,ATKINSON,13003,66.5,2017
GA,BACON,13005,170.6,2017
GA,BALDWIN,13009,90.0,2017
GA,BANKS,13011,31.6,2017
GA,BARROW,13013,76.0,2017
GA,BARTOW,13015,99.2,2017
GA,BEN HILL,13017,181.2,2017
GA,BERRIEN,13019,52.7,2017
GA,BIBB,13021,120.5,2017
GA,BLECKLEY,13023,123.5,2017
GA,BRANTLEY,13025,50.4,2017
GA,BROOKS,13027,88.0,2017
GA,BRYAN,13029,82.0,2017
GA,BULLOCH,13031,78.1,2017
GA,BURKE,13033,76.2,2017
GA,BUTTS,13035,91.6,2017
GA,CALHOUN,13037,1.4,2017
GA,CAMDEN,13039,66.1,2017
GA,CANDLER,13043,157.1,2017
GA,CARROLL,13045,109.9,2017
GA,CATOOSA,13047,104.4,2017
GA,CHARLTON,13049,95.9,2017
GA,CHATHAM,13051,77.3,2017
GA,CHATTOOGA,13055,120.9,2017
GA,CHEROKEE,13057,63.9,2017
GA,CLARKE,13059,90.8,2017
GA,CLAY,13061,42.9,2017
GA,CLAYTON,13063,39.3,2017
GA,CLINCH,13065,145.9,2017
GA,COBB,13067,54.6,2017
GA,COFFEE,13069,175.8,2017
GA,COLQUITT,13071,85.6,2017
GA,COLUMBIA,13073,72.1,2017
GA,COOK,13075,105.6,2017
GA,COWETA,13077,75.9,2017
GA,CRAWFORD,13079,0.7,2017
GA,CRISP,13081,169.2,2017
GA,DADE,13083,61.9,2017
GA,DAWSON,13085,142.8,2017
GA,DECATUR,13087,120.7,2017
GA,DEKALB,13089,40.2,2017
GA,DODGE,13091,92.7,2017
GA,DOOLY,13093,0.7,2017
GA,DOUGHERTY,13095,105.7,2017
GA,DOUGLAS,13097,85.3,2017
GA,EARLY,13099,114.1,2017
GA,EFFINGHAM,13103,71.9,2017
GA,ELBERT,13105,139.0,2017
GA,EMANUEL,13107,108.6,2017
GA,EVANS,13109,115.4,2017
GA,FANNIN,13111,134.7,2017
GA,FAYETTE,13113,81.7,2017
GA,FLOYD,13115,135.5,2017
GA,FORSYTH,13117,47.2,2017
GA,FRANKLIN,13119,112.4,2017
GA,FULTON,13121,44.0,2017
GA,GILMER,13123,118.7,2017
GA,GLYNN,13127,94.1,2017
GA,GORDON,13129,106.3,2017
GA,GRADY,13131,77.5,2017
GA,GREENE,13133,129.3,2017
GA,GWINNETT,13135,43.4,2017
GA,HABERSHAM,13137,100.7,2017
GA,HALL,13139,87.6,2017
GA,HANCOCK,13141,45.7,2017
GA,HARALSON,13143,180.2,2017
GA,HARRIS,13145,5.6,2017
GA,HART,13147,102.1,2017
GA,HEARD,13149,0.5,2017
GA,HENRY,13151,70.8,2017
GA,HOUSTON,13153,86.7,2017
GA,IRWIN,13155,55.5,2017
GA,JACKSON,13157,108.4,2017
GA,JASPER,13159,57.3,2017
GA,JEFF DAVIS,13161,84.4,2017
GA,JEFFERSON,13163,113.8,2017
GA,JENKINS,13165,26.8,2017
GA,JOHNSON,13167,3.0,2017
GA,JONES,13169,51.3,2017
GA,LAMAR,13171,65.1,2017
GA,LANIER,13173,69.6,2017
GA,LAURENS,13175,115.7,2017
GA,LEE,13177,46.4,2017
GA,LIBERTY,13179,52.3,2017
GA,LINCOLN,13181,36.0,2017
GA,LONG,13183,0.1,2017
GA,LOWNDES,13185,86.2,2017
GA,LUMPKIN,13187,73.5,2017
GA,MCDUFFIE,13189,141.6,2017
GA,MCINTOSH,13191,65.6,2017
GA,MACON,13193,67.8,2017
GA,MADISON,13195,92.0,2017
GA,MARION,13197,17.1,2017
GA,MERIWETHER,13199,76.4,2017
GA,MILLER,13201,100.2,2017
GA,MITCHELL,13205,93.5,2017
GA,MONROE,13207,66.6,2017
GA,MONTGOMERY,13209,47.4,2017
GA,MORGAN,13211,76.7,2017
GA,MURRAY,13213,86.6,2017
GA,MUSCOGEE,13215,87.1,2017
GA,NEWTON,13217,75.6,2017
GA,OCONEE,13219,60.0,2017
GA,OGLETHORPE,13221,37.0,2017
GA,PAULDING,13223,53.0,2017
GA,PEACH,13225,79.8,2017
GA,PICKENS,13227,112.0,2017
GA,PIERCE,13229,62.4,2017
GA,PIKE,13231,10.9,2017
GA,POLK,13233,152.6,2017
GA,PULASKI,13235,89.9,2017
GA,PUTNAM,13237,62.3,2017
GA,RABUN,13241,146.9,2017
GA,RANDOLPH,13243,127.1,2017
GA,RICHMOND,13245,76.7,2017
GA,ROCKDALE,13247,74.1,2017
GA,SCHLEY,13249,1.5,2017
GA,SCREVEN,13251,63.7,2017
GA,SEMINOLE,13253,171.5,2017
GA,SPALDING,13255,120.9,2017
GA,STEPHENS,13257,156.2,2017
GA,STEWART,13259,52.3,2017
GA,SUMTER,13261,106.6,2017
GA,TATTNALL,13267,52.3,2017
GA,TAYLOR,13269,91.2,2017
GA,TELFAIR,13271,65.0,2017
GA,TERRELL,13273,47.3,2017
GA,THOMAS,13275,104.1,2017
GA,TIFT,13277,134.4,2017
GA,TOOMBS,13279,135.2,2017
GA,TOWNS,13281,92.7,2017
GA,TREUTLEN,13283,75.4,2017
GA,TROUP,13285,94.3,2017
GA,TURNER,13287,92.9,2017
GA,TWIGGS,13289,0.7,2017
GA,UNION,13291,107.5,2017
GA,UPSON,13293,142.6,2017
GA,WALKER,13295,48.6,2017
GA,WALTON,13297,100.3,2017
GA,WARE,13299,213.4,2017
GA,WASHINGTON,13303,85.3,2017
GA,WAYNE,13305,139.3,2017
GA,WEBSTER,13307,61.3,2017
GA,WHEELER,13309,2.4,2017
GA,WHITE,13311,91.9,2017
GA,WHITFIELD,13313,87.2,2017
GA,WILCOX,13315,2.9,2017
GA,WILKES,13317,120.9,2017
GA,WILKINSON,13319,81.3,2017
GA,WORTH,13321,82.7,2017
HI,HAWAII,15001,60.0,2017
HI,HONOLULU,15003,30.6,2017
HI,KAUAI,15007,49.5,2017
HI,MAUI,15009,51.8,2017
IA,ADAIR,19001,43.0,2017
IA,ADAMS,19003,67.1,2017
IA,ALLAMAKEE,19005,40.7,2017
IA,APPANOOSE,19007,105.7,2017
IA,AUDUBON,19009,55.0,2017
IA,BENTON,19011,11.0,2017
IA,BLACK HAWK,19013,63.7,2017
IA,BOONE,19015,56.8,2017
IA,BREMER,19017,43.4,2017
IA,BUCHANAN,19019,34.6,2017
IA,BUENA VISTA,19021,37.3,2017
IA,BUTLER,19023,17.0,2017
IA,CALHOUN,19025,66.7,2017
IA,CARROLL,19027,90.9,2017
IA,CASS,19029,90.3,2017
IA,CEDAR,19031,17.3,2017
IA,CERRO GORDO,19033,82.1,2017
IA,CHEROKEE,19035,38.1,2017
IA,CHICKASAW,19037,22.4,2017
IA,CLARKE,19039,96.0,2017
IA,CLAY,19041,99.4,2017
IA,CLAYTON,19043,22.1,2017
IA,CLINTON,19045,71.5,2017
IA,CRAWFORD,19047,58.2,2017
IA,DALLAS,19049,20.2,2017
IA,DAVIS,19051,52.9,2017
IA,DECATUR,19053,53.6,2017
IA,DELAWARE,19055,41.7,2017
IA,DES MOINES,19057,84.9,2017
IA,DICKINSON,19059,75.9,2017
IA,DUBUQUE,19061,54.1,2017
IA,EMMET,19063,51.4,2017
IA,FAYETTE,19065,60.2,2017
IA,FLOYD,19067,52.3,2017
IA,FRANKLIN,19069,1.1,2017
IA,FREMONT,19071,35.7,2017
IA,GREENE,19073,86.4,2017
IA,GRUNDY,19075,35.2,2017
IA,GUTHRIE,19077,9.2,2017
IA,HAMILTON,19079,55.6,2017
IA,HANCOCK,19081,0.1,2017
IA,HARDIN,19083,52.9,2017
IA,HARRISON,19085,60.0,2017
IA,HENRY,19087,64.3,2017
IA,HOWARD,19089,28.4,2017
IA,HUMBOLDT,19091,51.8,2017
IA,IDA,19093,64.9,2017
IA,IOWA,19095,33.6,2017
IA,JACKSON,19097,32.3,2017
IA,JASPER,19099,60.2,2017
IA,JEFFERSON,19101,83.5,2017
IA,JOHNSON,19103,28.4,2017
IA,JONES,19105,39.3,2017
IA,KOSSUTH,19109,34.1,2017
IA,LEE,19111,111.1,2017
IA,LINN,19113,56.2,2017
IA,LOUISA,19115,18.5,2017
IA,LUCAS,19117,85.1,2017
IA,LYON,19119,24.3,2017
IA,MADISON,19121,75.4,2017
IA,MAHASKA,19123,70.5,2017
IA,MARION,19125,57.4,2017
IA,MARSHALL,19127,67.3,2017
IA,MILLS,19129,49.0,2017
IA,MITCHELL,19131,24.9,2017
IA,MONONA,19133,85.6,2017
IA,MONROE,19135,76.0,2017
IA,MONTGOMERY,19137,82.9,2017
IA,MUSCATINE,19139,55.6,2017
IA,OBRIEN,19141,59.2,2017
IA,OSCEOLA,19143,33.6,2017
IA,PAGE,19145,100.8,2017
IA,PALO ALTO,19147,33.8,2017
IA,PLYMOUTH,19149,42.4,2017
IA,POCAHONTAS,19151,57.3,2017
IA,POLK,19153,69.9,2017
IA,POTTAWATTAMIE,19155,79.8,2017
IA,POWESHIEK,19157,50.6,2017
IA,RINGGOLD,19159,61.7,2017
IA,SAC,19161,15.5,2017
IA,SCOTT,19163,64.7,2017
IA,SHELBY,19165,52.9,2017
IA,SIOUX,19167,22.7,2017
IA,STORY,19169,37.5,2017
IA,TAMA,19171,27.1,2017
IA,TAYLOR,19173,14.5,2017
IA,UNION,19175,116.6,2017
IA,VAN BUREN,19177,0.4,2017
IA,WAPELLO,19179,98.9,2017
IA,WARREN,19181,38.8,2017
IA,WASHINGTON,19183,42.4,2017
IA,WAYNE,19185,64.4,2017
IA,WEBSTER,19187,75.2,2017
IA,WINNEBAGO,19189,51.7,2017
IA,WINNESHIEK,19191,43.8,2017
IA,WOODBURY,19193,67.7,2017
IA,WORTH,19195,0.7,2017
IA,WRIGHT,19197,49.9,2017
ID,ADA,16001,63.8,2017
ID,BANNOCK,16005,93.5,2017
ID,BEAR LAKE,16007,104.5,2017
ID,BENEWAH,16009,81.3,2017
ID,BINGHAM,16011,61.8,2017
ID,BLAINE,16013,43.4,2017
ID,BONNER,16017,60.2,2017
ID,BONNEVILLE,16019,83.3,2017
ID,BOUNDARY,16021,98.3,2017
ID,BUTTE,16023,83.7,2017
ID,CANYON,16027,68.3,2017
ID,CARIBOU,16029,101.6,2017
ID,CASSIA,16031,92.3,2017
ID,CLEARWATER,16035,88.1,2017
ID,CUSTER,16037,26.2,2017
ID,ELMORE,16039,64.6,2017
ID,FRANKLIN,16041,69.7,2017
ID,FREMONT,16043,31.7,2017
ID,GEM,16045,100.9,2017
ID,GOODING,16047,50.7,2017
ID,IDAHO,16049,45.8,2017
ID,JEFFERSON,16051,35.5,2017
ID,JEROME,16053,63.1,2017
ID,KOOTENAI,16055,87.2,2017
ID,LATAH,16057,54.7,2017
ID,LEMHI,16059,90.7,2017
ID,LEWIS,16061,7.4,2017
ID,LINCOLN,16063,13.7,2017
ID,MADISON,16065,49.9,2017
ID,MINIDOKA,16067,28.8,2017
ID,NEZ PERCE,16069,109.3,2017
ID,ONEIDA,16071,96.9,2017
ID,OWYHEE,16073,30.2,2017
ID,PAYETTE,16075,43.6,2017
ID,POWER,16077,63.7,2017
ID,SHOSHONE,16079,97.4,2017
ID,TETON,16081,50.7,2017
ID,TWIN FALLS,16083,91.8,2017
ID,VALLEY,16085,83.9,2017
ID,WASHINGTON,16087,100.7,2017
IL,ADAMS,17001,119.5,2017
IL,BOND,17005,47.0,2017
IL,BOONE,17007,47.5,2017
IL,BROWN,17009,1.9,2017
IL,BUREAU,17011,31.0,2017
IL,CALHOUN,17013,2.0,2017
IL,CARROLL,17015,37.4,2017
IL,CASS,17017,21.5,2017
IL,CHAMPAIGN,17019,58.8,2017
IL,CHRISTIAN,17021,74.9,2017
IL,CLARK,17023,24.1,2017
IL,CLAY,17025,65.0,2017
IL,CLINTON,17027,32.4,2017
IL,COLES,17029,90.2,2017
IL,COOK,17031,36.9,2017
IL,CRAWFORD,17033,29.0,2017
IL,CUMBERLAND,17035,0.6,2017
IL,DEKALB,17037,53.8,2017
IL,DE WITT,17039,77.3,2017
IL,DOUGLAS,17041,29.7,2017
IL,DUPAGE,17043,42.3,2017
IL,EDGAR,17045,86.9,2017
IL,EDWARDS,17047,83.1,2017
IL,EFFINGHAM,17049,66.0,2017
IL,FAYETTE,17051,55.7,2017
IL,FORD,17053,3.6,2017
IL,FRANKLIN,17055,112.6,2017
IL,FULTON,17057,69.8,2017
IL,GALLATIN,17059,0.7,2017
IL,GREENE,17061,2.4,2017
IL,GRUNDY,17063,83.0,2017
IL,HAMILTON,17065,2.3,2017
IL,HANCOCK,17067,20.0,2017
IL,HARDIN,17069,208.9,2017
IL,HENRY,17073,56.6,2017
IL,IROQUOIS,17075,56.0,2017
IL,JACKSON,17077,91.3,2017
IL,JASPER,17079,38.7,2017
IL,JEFFERSON,17081,104.2,2017
IL,JERSEY,17083,109.6,2017
IL,JO DAVIESS,17085,37.3,2017
IL,JOHNSON,17087,26.5,2017
IL,KANE,17089,37.6,2017
IL,KANKAKEE,17091,76.4,2017
IL,KENDALL,17093,48.9,2017
IL,KNOX,17095,97.2,2017
IL,LAKE,17097,47.8,2017
IL,LA SALLE,17099,77.9,2017
IL,LAWRENCE,17101,83.2,2017
IL,LEE,17103,59.0,2017
IL,LIVINGSTON,17105,74.5,2017
IL,LOGAN,17107,69.7,2017
IL,MCDONOUGH,17109,79.1,2017
IL,MCHENRY,17111,58.1,2017
IL,MCLEAN,17113,52.4,2017
IL,MACON,17115,86.5,2017
IL,MACOUPIN,17117,34.5,2017
IL,MADISON,17119,97.6,2017
IL,MARION,17121,119.3,2017
IL,MARSHALL,17123,50.1,2017
